Request id,Pickup point,Driver id,Status,request_time,drop_time,response_time,request_date,request_time_hhmm,drop_date,drop_time_hhmm
3298,City,280,Trip Completed,2016-07-13 11:44:06,2016-07-13 12:47:18,63,2016-07-13,11:44,2016-07-13,12:47
5506,City,280,Trip Completed,2016-07-15 05:06:18,2016-07-15 05:41:21,35,2016-07-15,05:06,2016-07-15,05:41
6159,City,280,Trip Completed,2016-07-15 16:35:35,2016-07-15 17:23:29,47,2016-07-15,16:35,2016-07-15,17:23
6492,City,280,Trip Completed,2016-07-15 20:31:29,2016-07-15 21:18:30,47,2016-07-15,20:31,2016-07-15,21:18
592,City,281,Trip Completed,2016-11-07 11:18:00,2016-11-07 11:54:00,36,2016-11-07,11:18,2016-11-07,11:54
737,Airport,281,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:04:00,34,2016-11-07,15:30,2016-11-07,16:04
1108,City,281,Trip Completed,2016-11-07 20:11:00,2016-11-07 20:53:00,42,2016-11-07,20:11,2016-11-07,20:53
1387,Airport,281,Trip Completed,2016-12-07 01:33:00,2016-12-07 02:18:00,45,2016-12-07,01:33,2016-12-07,02:18
2311,Airport,281,Trip Completed,2016-12-07 19:00:00,2016-12-07 19:56:00,56,2016-12-07,19:00,2016-12-07,19:56
2887,City,281,Trip Completed,2016-07-13 05:50:50,2016-07-13 06:28:37,37,2016-07-13,05:50,2016-07-13,06:28
3283,City,281,Trip Completed,2016-07-13 10:51:27,2016-07-13 11:36:14,44,2016-07-13,10:51,2016-07-13,11:36
4341,City,281,Trip Completed,2016-07-14 07:14:10,2016-07-14 08:26:03,71,2016-07-14,07:14,2016-07-14,08:26
5025,Airport,281,Trip Completed,2016-07-14 19:05:58,2016-07-14 20:08:00,62,2016-07-14,19:05,2016-07-14,20:08
5437,Airport,281,Trip Completed,2016-07-15 02:59:50,2016-07-15 03:57:34,57,2016-07-15,02:59,2016-07-15,03:57
5652,City,281,Trip Completed,2016-07-15 06:56:07,2016-07-15 08:07:42,71,2016-07-15,06:56,2016-07-15,08:07
672,Airport,282,Trip Completed,2016-11-07 13:20:00,2016-11-07 14:22:00,62,2016-11-07,13:20,2016-11-07,14:22
1578,Airport,282,Trip Completed,2016-12-07 06:25:00,2016-12-07 07:42:00,77,2016-12-07,06:25,2016-12-07,07:42
4506,City,282,Trip Completed,2016-07-14 09:09:42,2016-07-14 10:08:17,58,2016-07-14,09:09,2016-07-14,10:08
4762,City,282,Trip Completed,2016-07-14 15:22:12,2016-07-14 16:19:27,57,2016-07-14,15:22,2016-07-14,16:19
6081,City,282,Trip Completed,2016-07-15 14:22:48,2016-07-15 15:12:20,49,2016-07-15,14:22,2016-07-15,15:12
6503,City,282,Trip Completed,2016-07-15 20:30:34,2016-07-15 21:22:33,51,2016-07-15,20:30,2016-07-15,21:22
649,City,283,Trip Completed,2016-11-07 12:42:00,2016-11-07 13:16:00,34,2016-11-07,12:42,2016-11-07,13:16
1040,City,283,Trip Completed,2016-11-07 19:33:00,2016-11-07 20:15:00,42,2016-11-07,19:33,2016-11-07,20:15
1461,Airport,283,Trip Completed,2016-12-07 04:58:00,2016-12-07 06:10:00,72,2016-12-07,04:58,2016-12-07,06:10
2497,City,283,Trip Completed,2016-12-07 20:57:00,2016-12-07 21:42:00,45,2016-12-07,20:57,2016-12-07,21:42
2758,City,283,Trip Completed,2016-07-13 03:48:21,2016-07-13 04:21:53,33,2016-07-13,03:48,2016-07-13,04:21
2991,Airport,283,Trip Completed,2016-07-13 07:07:29,2016-07-13 08:07:22,59,2016-07-13,07:07,2016-07-13,08:07
3458,City,283,Trip Completed,2016-07-13 17:04:29,2016-07-13 18:02:55,58,2016-07-13,17:04,2016-07-13,18:02
3830,Airport,283,Trip Completed,2016-07-13 21:14:26,2016-07-13 22:02:10,47,2016-07-13,21:14,2016-07-13,22:02
6685,Airport,283,Trip Completed,2016-07-15 22:34:55,2016-07-15 23:27:52,52,2016-07-15,22:34,2016-07-15,23:27
420,City,284,Trip Completed,2016-11-07 08:37:00,2016-11-07 09:27:00,50,2016-11-07,08:37,2016-11-07,09:27
662,City,284,Trip Completed,2016-11-07 12:58:00,2016-11-07 14:02:00,64,2016-11-07,12:58,2016-11-07,14:02
791,Airport,284,Trip Completed,2016-11-07 16:55:00,2016-11-07 17:35:00,40,2016-11-07,16:55,2016-11-07,17:35
1164,City,284,Trip Completed,2016-11-07 20:50:00,2016-11-07 21:39:00,49,2016-11-07,20:50,2016-11-07,21:39
2939,City,284,Trip Completed,2016-07-13 06:25:15,2016-07-13 07:05:09,39,2016-07-13,06:25,2016-07-13,07:05
3867,City,284,Trip Completed,2016-07-13 21:45:14,2016-07-13 22:24:40,39,2016-07-13,21:45,2016-07-13,22:24
4290,City,284,Trip Completed,2016-07-14 06:36:01,2016-07-14 07:36:04,60,2016-07-14,06:36,2016-07-14,07:36
4400,Airport,284,Trip Completed,2016-07-14 08:01:59,2016-07-14 08:44:13,42,2016-07-14,08:01,2016-07-14,08:44
5100,Airport,284,Trip Completed,2016-07-14 19:58:08,2016-07-14 20:43:30,45,2016-07-14,19:58,2016-07-14,20:43
5956,City,284,Trip Completed,2016-07-15 10:41:34,2016-07-15 11:44:04,62,2016-07-15,10:41,2016-07-15,11:44
6701,City,284,Trip Completed,2016-07-15 22:55:07,2016-07-15 23:37:35,42,2016-07-15,22:55,2016-07-15,23:37
1,Airport,285,Trip Completed,2016-11-07 00:20:00,2016-11-07 00:51:00,31,2016-11-07,00:20,2016-11-07,00:51
1923,City,285,Trip Completed,2016-12-07 11:00:00,2016-12-07 12:00:00,60,2016-12-07,11:00,2016-12-07,12:00
3804,Airport,285,Trip Completed,2016-07-13 21:00:54,2016-07-13 21:37:45,36,2016-07-13,21:00,2016-07-13,21:37
4876,Airport,285,Trip Completed,2016-07-14 17:46:11,2016-07-14 18:23:17,37,2016-07-14,17:46,2016-07-14,18:23
5428,Airport,285,Trip Completed,2016-07-15 02:28:34,2016-07-15 03:04:34,36,2016-07-15,02:28,2016-07-15,03:04
6452,City,285,Trip Completed,2016-07-15 20:07:33,2016-07-15 20:48:05,40,2016-07-15,20:07,2016-07-15,20:48
6703,City,285,Trip Completed,2016-07-15 22:51:55,2016-07-15 23:37:35,45,2016-07-15,22:51,2016-07-15,23:37
116,Airport,286,Trip Completed,2016-11-07 05:07:00,2016-11-07 05:53:00,46,2016-11-07,05:07,2016-11-07,05:53
761,Airport,286,Trip Completed,2016-11-07 16:11:00,2016-11-07 17:12:00,61,2016-11-07,16:11,2016-11-07,17:12
932,City,286,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:20:00,52,2016-11-07,18:28,2016-11-07,19:20
1217,City,286,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:39:00,76,2016-11-07,21:23,2016-11-07,22:39
1617,Airport,286,Trip Completed,2016-12-07 06:53:00,2016-12-07 07:23:00,30,2016-12-07,06:53,2016-12-07,07:23
1849,Airport,286,Trip Completed,2016-12-07 09:42:00,2016-12-07 10:28:00,46,2016-12-07,09:42,2016-12-07,10:28
2055,City,286,Trip Completed,2016-12-07 14:54:00,2016-12-07 15:43:00,49,2016-12-07,14:54,2016-12-07,15:43
2841,Airport,286,Trip Completed,2016-07-13 05:23:09,2016-07-13 05:53:14,30,2016-07-13,05:23,2016-07-13,05:53
5983,City,286,Trip Completed,2016-07-15 11:41:07,2016-07-15 12:12:58,31,2016-07-15,11:41,2016-07-15,12:12
6016,Airport,286,Trip Completed,2016-07-15 12:31:42,2016-07-15 13:19:49,48,2016-07-15,12:31,2016-07-15,13:19
845,City,287,Trip Completed,2016-11-07 17:41:00,2016-11-07 18:57:00,76,2016-11-07,17:41,2016-11-07,18:57
1832,Airport,287,Trip Completed,2016-12-07 09:36:00,2016-12-07 10:08:00,32,2016-12-07,09:36,2016-12-07,10:08
2740,Airport,287,Trip Completed,2016-07-13 02:57:40,2016-07-13 04:06:25,68,2016-07-13,02:57,2016-07-13,04:06
3622,Airport,287,Trip Completed,2016-07-13 18:57:45,2016-07-13 20:15:14,77,2016-07-13,18:57,2016-07-13,20:15
3979,City,287,Trip Completed,2016-07-13 23:16:27,2016-07-13 23:46:08,29,2016-07-13,23:16,2016-07-13,23:46
5749,Airport,287,Trip Completed,2016-07-15 07:59:14,2016-07-15 08:48:49,49,2016-07-15,07:59,2016-07-15,08:48
6633,City,287,Trip Completed,2016-07-15 21:57:56,2016-07-15 22:49:32,51,2016-07-15,21:57,2016-07-15,22:49
1301,Airport,288,Trip Completed,2016-11-07 22:30:00,2016-11-07 23:13:00,43,2016-11-07,22:30,2016-11-07,23:13
2203,City,288,Trip Completed,2016-12-07 17:53:00,2016-12-07 18:30:00,37,2016-12-07,17:53,2016-12-07,18:30
2569,City,288,Trip Completed,2016-12-07 21:37:00,2016-12-07 22:07:00,30,2016-12-07,21:37,2016-12-07,22:07
3621,Airport,288,Trip Completed,2016-07-13 18:56:20,2016-07-13 19:35:35,39,2016-07-13,18:56,2016-07-13,19:35
4051,City,288,Trip Completed,2016-07-14 01:09:39,2016-07-14 02:09:47,60,2016-07-14,01:09,2016-07-14,02:09
4831,City,288,Trip Completed,2016-07-14 17:25:26,2016-07-14 18:31:31,66,2016-07-14,17:25,2016-07-14,18:31
158,City,289,Trip Completed,2016-11-07 05:35:00,2016-11-07 06:41:00,66,2016-11-07,05:35,2016-11-07,06:41
1290,City,289,Trip Completed,2016-11-07 22:23:00,2016-11-07 23:00:00,37,2016-11-07,22:23,2016-11-07,23:00
2441,City,289,Trip Completed,2016-12-07 20:23:00,2016-12-07 21:25:00,62,2016-12-07,20:23,2016-12-07,21:25
3681,Airport,289,Trip Completed,2016-07-13 19:31:38,2016-07-13 20:31:58,60,2016-07-13,19:31,2016-07-13,20:31
4511,Airport,289,Trip Completed,2016-07-14 09:10:51,2016-07-14 10:18:58,68,2016-07-14,09:10,2016-07-14,10:18
4684,City,289,Trip Completed,2016-07-14 12:53:03,2016-07-14 13:28:25,35,2016-07-14,12:53,2016-07-14,13:28
5606,City,289,Trip Completed,2016-07-15 06:09:26,2016-07-15 07:23:32,74,2016-07-15,06:09,2016-07-15,07:23
5708,Airport,289,Trip Completed,2016-07-15 07:35:03,2016-07-15 08:07:52,32,2016-07-15,07:35,2016-07-15,08:07
5960,Airport,289,Trip Completed,2016-07-15 10:52:02,2016-07-15 11:29:14,37,2016-07-15,10:52,2016-07-15,11:29
6014,City,289,Trip Completed,2016-07-15 12:31:09,2016-07-15 13:22:06,50,2016-07-15,12:31,2016-07-15,13:22
6193,City,289,Trip Completed,2016-07-15 17:19:42,2016-07-15 18:06:25,46,2016-07-15,17:19,2016-07-15,18:06
6635,City,289,Trip Completed,2016-07-15 22:01:09,2016-07-15 23:04:55,63,2016-07-15,22:01,2016-07-15,23:04
82,Airport,290,Trip Completed,2016-11-07 04:47:00,2016-11-07 05:23:00,36,2016-11-07,04:47,2016-11-07,05:23
2518,Airport,290,Trip Completed,2016-12-07 21:07:00,2016-12-07 22:10:00,63,2016-12-07,21:07,2016-12-07,22:10
2644,City,290,Trip Completed,2016-12-07 22:39:00,2016-12-07 23:20:00,41,2016-12-07,22:39,2016-12-07,23:20
3280,Airport,290,Trip Completed,2016-07-13 10:43:30,2016-07-13 11:23:53,40,2016-07-13,10:43,2016-07-13,11:23
3486,City,290,Trip Completed,2016-07-13 17:23:53,2016-07-13 18:23:41,59,2016-07-13,17:23,2016-07-13,18:23
5297,City,290,Trip Completed,2016-07-14 21:51:46,2016-07-14 22:25:10,33,2016-07-14,21:51,2016-07-14,22:25
5802,City,290,Trip Completed,2016-07-15 08:43:21,2016-07-15 09:08:12,24,2016-07-15,08:43,2016-07-15,09:08
6675,City,290,Trip Completed,2016-07-15 22:21:38,2016-07-15 23:21:50,60,2016-07-15,22:21,2016-07-15,23:21
2025,City,291,Trip Completed,2016-12-07 13:56:00,2016-12-07 14:58:00,62,2016-12-07,13:56,2016-12-07,14:58
2270,City,291,Trip Completed,2016-12-07 18:28:00,2016-12-07 19:17:00,49,2016-12-07,18:28,2016-12-07,19:17
3701,Airport,291,Trip Completed,2016-07-13 19:46:35,2016-07-13 20:51:03,64,2016-07-13,19:46,2016-07-13,20:51
4618,City,291,Trip Completed,2016-07-14 11:02:05,2016-07-14 11:40:50,38,2016-07-14,11:02,2016-07-14,11:40
4909,Airport,291,Trip Completed,2016-07-14 18:03:53,2016-07-14 18:34:08,30,2016-07-14,18:03,2016-07-14,18:34
5578,City,291,Trip Completed,2016-07-15 05:48:03,2016-07-15 06:43:14,55,2016-07-15,05:48,2016-07-15,06:43
6404,Airport,291,Trip Completed,2016-07-15 19:24:59,2016-07-15 20:03:36,38,2016-07-15,19:24,2016-07-15,20:03
6623,City,291,Trip Completed,2016-07-15 21:51:36,2016-07-15 23:12:06,80,2016-07-15,21:51,2016-07-15,23:12
6738,Airport,291,Trip Completed,2016-07-15 23:45:13,2016-07-16 00:35:45,50,2016-07-15,23:45,2016-07-16,00:35
497,City,292,Trip Completed,2016-11-07 09:33:00,2016-11-07 10:09:00,36,2016-11-07,09:33,2016-11-07,10:09
1071,Airport,292,Trip Completed,2016-11-07 19:58:00,2016-11-07 20:32:00,34,2016-11-07,19:58,2016-11-07,20:32
1709,City,292,Trip Completed,2016-12-07 08:09:00,2016-12-07 09:11:00,62,2016-12-07,08:09,2016-12-07,09:11
2348,City,292,Trip Completed,2016-12-07 19:21:00,2016-12-07 20:26:00,65,2016-12-07,19:21,2016-12-07,20:26
3342,Airport,292,Trip Completed,2016-07-13 12:51:13,2016-07-13 13:35:00,43,2016-07-13,12:51,2016-07-13,13:35
1008,Airport,293,Trip Completed,2016-11-07 19:05:00,2016-11-07 20:09:00,64,2016-11-07,19:05,2016-11-07,20:09
2430,City,293,Trip Completed,2016-12-07 20:12:00,2016-12-07 20:44:00,32,2016-12-07,20:12,2016-12-07,20:44
3352,City,293,Trip Completed,2016-07-13 13:26:29,2016-07-13 14:04:50,38,2016-07-13,13:26,2016-07-13,14:04
3748,City,293,Trip Completed,2016-07-13 20:23:33,2016-07-13 21:26:11,62,2016-07-13,20:23,2016-07-13,21:26
5687,City,293,Trip Completed,2016-07-15 07:15:09,2016-07-15 08:01:28,46,2016-07-15,07:15,2016-07-15,08:01
6724,Airport,293,Trip Completed,2016-07-15 23:20:36,2016-07-16 00:10:16,49,2016-07-15,23:20,2016-07-16,00:10
152,City,294,Trip Completed,2016-11-07 05:29:00,2016-11-07 06:16:00,47,2016-11-07,05:29,2016-11-07,06:16
1207,Airport,294,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:32:00,69,2016-11-07,21:23,2016-11-07,22:32
1377,Airport,294,Trip Completed,2016-12-07 00:54:00,2016-12-07 01:55:00,61,2016-12-07,00:54,2016-12-07,01:55
1606,Airport,294,Trip Completed,2016-12-07 06:45:00,2016-12-07 07:50:00,65,2016-12-07,06:45,2016-12-07,07:50
1920,City,294,Trip Completed,2016-12-07 10:56:00,2016-12-07 11:58:00,62,2016-12-07,10:56,2016-12-07,11:58
2856,Airport,294,Trip Completed,2016-07-13 05:34:59,2016-07-13 06:46:52,71,2016-07-13,05:34,2016-07-13,06:46
3277,City,294,Trip Completed,2016-07-13 10:41:55,2016-07-13 11:06:19,24,2016-07-13,10:41,2016-07-13,11:06
4501,City,294,Trip Completed,2016-07-14 09:01:27,2016-07-14 09:51:58,50,2016-07-14,09:01,2016-07-14,09:51
5194,City,294,Trip Completed,2016-07-14 20:42:51,2016-07-14 21:26:49,43,2016-07-14,20:42,2016-07-14,21:26
5519,Airport,294,Trip Completed,2016-07-15 05:11:57,2016-07-15 05:55:55,43,2016-07-15,05:11,2016-07-15,05:55
6509,City,294,Trip Completed,2016-07-15 20:32:52,2016-07-15 21:50:36,77,2016-07-15,20:32,2016-07-15,21:50
476,City,295,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:02:00,38,2016-11-07,09:24,2016-11-07,10:02
1052,Airport,295,Trip Completed,2016-11-07 19:42:00,2016-11-07 20:54:00,72,2016-11-07,19:42,2016-11-07,20:54
1743,Airport,295,Trip Completed,2016-12-07 08:28:00,2016-12-07 09:10:00,42,2016-12-07,08:28,2016-12-07,09:10
3157,Airport,295,Trip Completed,2016-07-13 09:02:47,2016-07-13 09:47:47,45,2016-07-13,09:02,2016-07-13,09:47
5255,Airport,295,Trip Completed,2016-07-14 21:19:45,2016-07-14 22:09:36,49,2016-07-14,21:19,2016-07-14,22:09
6475,City,295,Trip Completed,2016-07-15 20:20:10,2016-07-15 21:02:25,42,2016-07-15,20:20,2016-07-15,21:02
477,City,296,Trip Completed,2016-11-07 09:28:00,2016-11-07 10:41:00,73,2016-11-07,09:28,2016-11-07,10:41
643,City,296,Trip Completed,2016-11-07 12:35:00,2016-11-07 13:20:00,45,2016-11-07,12:35,2016-11-07,13:20
1152,Airport,296,Trip Completed,2016-11-07 20:39:00,2016-11-07 21:28:00,49,2016-11-07,20:39,2016-11-07,21:28
1333,City,296,Trip Completed,2016-11-07 23:17:00,2016-11-08 00:15:00,58,2016-11-07,23:17,2016-11-08,00:15
1659,City,296,Trip Completed,2016-12-07 07:24:00,2016-12-07 08:14:00,50,2016-12-07,07:24,2016-12-07,08:14
2657,Airport,296,Trip Completed,2016-07-12 23:11:00,2016-07-13 00:28:33,77,2016-07-12,23:11,2016-07-13,00:28
2898,Airport,296,Trip Completed,2016-07-13 06:01:11,2016-07-13 07:04:39,63,2016-07-13,06:01,2016-07-13,07:04
3852,Airport,296,Trip Completed,2016-07-13 21:38:20,2016-07-13 22:24:52,46,2016-07-13,21:38,2016-07-13,22:24
5342,City,296,Trip Completed,2016-07-14 22:38:38,2016-07-14 23:21:22,42,2016-07-14,22:38,2016-07-14,23:21
5634,Airport,296,Trip Completed,2016-07-15 06:44:16,2016-07-15 07:10:49,26,2016-07-15,06:44,2016-07-15,07:10
30,Airport,297,Trip Completed,2016-11-07 02:04:00,2016-11-07 02:37:00,33,2016-11-07,02:04,2016-11-07,02:37
195,City,297,Trip Completed,2016-11-07 06:05:00,2016-11-07 06:52:00,47,2016-11-07,06:05,2016-11-07,06:52
993,City,297,Trip Completed,2016-11-07 19:00:00,2016-11-07 19:41:00,41,2016-11-07,19:00,2016-11-07,19:41
1774,Airport,297,Trip Completed,2016-12-07 08:53:00,2016-12-07 10:00:00,67,2016-12-07,08:53,2016-12-07,10:00
2648,City,297,Trip Completed,2016-12-07 22:50:00,2016-12-07 23:44:00,54,2016-12-07,22:50,2016-12-07,23:44
2979,Airport,297,Trip Completed,2016-07-13 06:58:03,2016-07-13 07:58:34,60,2016-07-13,06:58,2016-07-13,07:58
3676,City,297,Trip Completed,2016-07-13 19:28:20,2016-07-13 20:30:48,62,2016-07-13,19:28,2016-07-13,20:30
4041,Airport,297,Trip Completed,2016-07-14 00:38:29,2016-07-14 01:12:21,33,2016-07-14,00:38,2016-07-14,01:12
4147,Airport,297,Trip Completed,2016-07-14 04:54:07,2016-07-14 06:00:11,66,2016-07-14,04:54,2016-07-14,06:00
4859,Airport,297,Trip Completed,2016-07-14 17:34:16,2016-07-14 18:30:48,56,2016-07-14,17:34,2016-07-14,18:30
6067,Airport,297,Trip Completed,2016-07-15 13:55:13,2016-07-15 14:56:02,60,2016-07-15,13:55,2016-07-15,14:56
1690,Airport,298,Trip Completed,2016-12-07 07:52:00,2016-12-07 08:56:00,64,2016-12-07,07:52,2016-12-07,08:56
2404,Airport,298,Trip Completed,2016-12-07 20:00:00,2016-12-07 20:56:00,56,2016-12-07,20:00,2016-12-07,20:56
3313,City,298,Trip Completed,2016-07-13 12:01:34,2016-07-13 12:55:12,53,2016-07-13,12:01,2016-07-13,12:55
3559,City,298,Trip Completed,2016-07-13 18:16:19,2016-07-13 19:25:22,69,2016-07-13,18:16,2016-07-13,19:25
4018,Airport,298,Trip Completed,2016-07-13 23:57:31,2016-07-14 01:02:24,64,2016-07-13,23:57,2016-07-14,01:02
4121,Airport,298,Trip Completed,2016-07-14 04:29:45,2016-07-14 05:07:30,37,2016-07-14,04:29,2016-07-14,05:07
4224,City,298,Trip Completed,2016-07-14 05:49:16,2016-07-14 06:54:57,65,2016-07-14,05:49,2016-07-14,06:54
4810,City,298,Trip Completed,2016-07-14 17:16:21,2016-07-14 18:01:28,45,2016-07-14,17:16,2016-07-14,18:01
5295,City,298,Trip Completed,2016-07-14 21:48:59,2016-07-14 22:41:48,52,2016-07-14,21:48,2016-07-14,22:41
5381,Airport,298,Trip Completed,2016-07-14 23:56:41,2016-07-15 00:39:24,42,2016-07-14,23:56,2016-07-15,00:39
6271,City,298,Trip Completed,2016-07-15 18:14:56,2016-07-15 18:59:11,44,2016-07-15,18:14,2016-07-15,18:59
1244,City,299,Trip Completed,2016-11-07 21:38:00,2016-11-07 22:15:00,37,2016-11-07,21:38,2016-11-07,22:15
2249,City,299,Trip Completed,2016-12-07 18:24:00,2016-12-07 19:09:00,45,2016-12-07,18:24,2016-12-07,19:09
3045,Airport,299,Trip Completed,2016-07-13 07:39:52,2016-07-13 08:30:57,51,2016-07-13,07:39,2016-07-13,08:30
3817,Airport,299,Trip Completed,2016-07-13 21:12:43,2016-07-13 22:05:34,52,2016-07-13,21:12,2016-07-13,22:05
4481,City,299,Trip Completed,2016-07-14 08:46:30,2016-07-14 09:54:56,68,2016-07-14,08:46,2016-07-14,09:54
5160,City,299,Trip Completed,2016-07-14 20:28:32,2016-07-14 21:12:48,44,2016-07-14,20:28,2016-07-14,21:12
6304,City,299,Trip Completed,2016-07-15 18:31:31,2016-07-15 19:19:30,47,2016-07-15,18:31,2016-07-15,19:19
1315,Airport,300,Trip Completed,2016-11-07 22:54:00,2016-11-07 23:35:00,41,2016-11-07,22:54,2016-11-07,23:35
2924,City,300,Trip Completed,2016-07-13 06:31:22,2016-07-13 07:20:52,49,2016-07-13,06:31,2016-07-13,07:20
3324,Airport,300,Trip Completed,2016-07-13 12:33:21,2016-07-13 13:16:03,42,2016-07-13,12:33,2016-07-13,13:16
3935,Airport,300,Trip Completed,2016-07-13 22:26:08,2016-07-13 23:43:13,77,2016-07-13,22:26,2016-07-13,23:43
5844,Airport,300,Trip Completed,2016-07-15 09:07:09,2016-07-15 09:56:07,48,2016-07-15,09:07,2016-07-15,09:56
2905,City,1,Cancelled,2016-07-13 06:08:41,,0,2016-07-13,06:08,,
4805,City,1,Cancelled,2016-07-14 17:07:58,,0,2016-07-14,17:07,,
5202,Airport,1,Cancelled,2016-07-14 20:51:37,,0,2016-07-14,20:51,,
5927,City,1,Cancelled,2016-07-15 10:12:40,,0,2016-07-15,10:12,,
2347,Airport,2,Cancelled,2016-12-07 19:14:00,,0,2016-12-07,19:14,,
3806,Airport,2,Cancelled,2016-07-13 20:57:49,,0,2016-07-13,20:57,,
4451,City,2,Cancelled,2016-07-14 08:38:38,,0,2016-07-14,08:38,,
5023,Airport,2,Cancelled,2016-07-14 19:04:08,,0,2016-07-14,19:04,,
80,City,3,Cancelled,2016-11-07 04:47:00,,0,2016-11-07,04:47,,
534,City,3,Cancelled,2016-11-07 10:01:00,,0,2016-11-07,10:01,,
1867,Airport,3,Cancelled,2016-12-07 09:59:00,,0,2016-12-07,09:59,,
4383,City,3,Cancelled,2016-07-14 07:48:31,,0,2016-07-14,07:48,,
748,City,4,Cancelled,2016-11-07 15:49:00,,0,2016-11-07,15:49,,
1254,Airport,4,Cancelled,2016-11-07 21:53:00,,0,2016-11-07,21:53,,
3807,Airport,4,Cancelled,2016-07-13 20:58:00,,0,2016-07-13,20:58,,
4280,City,4,Cancelled,2016-07-14 06:33:09,,0,2016-07-14,06:33,,
4533,City,4,Cancelled,2016-07-14 09:31:08,,0,2016-07-14,09:31,,
3230,City,5,Cancelled,2016-07-13 10:01:57,,0,2016-07-13,10:01,,
4296,City,5,Cancelled,2016-07-14 06:39:26,,0,2016-07-14,06:39,,
3059,City,6,Cancelled,2016-07-13 07:56:25,,0,2016-07-13,07:56,,
5547,City,6,Cancelled,2016-07-15 05:30:31,,0,2016-07-15,05:30,,
5699,City,6,Cancelled,2016-07-15 07:25:53,,0,2016-07-15,07:25,,
5701,City,6,Cancelled,2016-07-15 07:34:00,,0,2016-07-15,07:34,,
247,City,7,Cancelled,2016-11-07 06:33:00,,0,2016-11-07,06:33,,
2582,Airport,7,Cancelled,2016-12-07 21:42:00,,0,2016-12-07,21:42,,
3184,City,7,Cancelled,2016-07-13 09:21:36,,0,2016-07-13,09:21,,
1687,City,8,Cancelled,2016-12-07 07:51:00,,0,2016-12-07,07:51,,
4174,City,8,Cancelled,2016-07-14 05:19:59,,0,2016-07-14,05:19,,
4335,City,8,Cancelled,2016-07-14 07:13:52,,0,2016-07-14,07:13,,
150,City,9,Cancelled,2016-11-07 05:24:00,,0,2016-11-07,05:24,,
233,City,9,Cancelled,2016-11-07 06:27:00,,0,2016-11-07,06:27,,
1880,City,9,Cancelled,2016-12-07 10:01:00,,0,2016-12-07,10:01,,
2986,City,9,Cancelled,2016-07-13 07:04:48,,0,2016-07-13,07:04,,
3549,City,9,Cancelled,2016-07-13 18:03:30,,0,2016-07-13,18:03,,
4463,City,9,Cancelled,2016-07-14 08:43:07,,0,2016-07-14,08:43,,
4178,City,10,Cancelled,2016-07-14 05:22:51,,0,2016-07-14,05:22,,
4599,City,10,Cancelled,2016-07-14 10:08:43,,0,2016-07-14,10:08,,
4667,Airport,10,Cancelled,2016-07-14 12:23:07,,0,2016-07-14,12:23,,
570,City,13,Cancelled,2016-11-07 10:36:00,,0,2016-11-07,10:36,,
1691,City,13,Cancelled,2016-12-07 07:54:00,,0,2016-12-07,07:54,,
3499,City,13,Cancelled,2016-07-13 17:46:24,,0,2016-07-13,17:46,,
4467,City,13,Cancelled,2016-07-14 08:42:11,,0,2016-07-14,08:42,,
2799,City,14,Cancelled,2016-07-13 04:59:16,,0,2016-07-13,04:59,,
3822,Airport,14,Cancelled,2016-07-13 21:10:52,,0,2016-07-13,21:10,,
4456,City,14,Cancelled,2016-07-14 08:32:41,,0,2016-07-14,08:32,,
4685,Airport,14,Cancelled,2016-07-14 13:00:39,,0,2016-07-14,13:00,,
306,City,15,Cancelled,2016-11-07 07:20:00,,0,2016-11-07,07:20,,
2888,City,15,Cancelled,2016-07-13 05:57:46,,0,2016-07-13,05:57,,
92,City,16,Cancelled,2016-11-07 04:53:00,,0,2016-11-07,04:53,,
3138,City,16,Cancelled,2016-07-13 08:50:25,,0,2016-07-13,08:50,,
3810,City,16,Cancelled,2016-07-13 21:06:22,,0,2016-07-13,21:06,,
4580,City,16,Cancelled,2016-07-14 09:59:40,,0,2016-07-14,09:59,,
5784,City,16,Cancelled,2016-07-15 08:34:59,,0,2016-07-15,08:34,,
1648,City,17,Cancelled,2016-12-07 07:20:00,,0,2016-12-07,07:20,,
2883,City,17,Cancelled,2016-07-13 05:54:41,,0,2016-07-13,05:54,,
4272,City,17,Cancelled,2016-07-14 06:23:43,,0,2016-07-14,06:23,,
5621,City,17,Cancelled,2016-07-15 06:28:59,,0,2016-07-15,06:28,,
5696,City,17,Cancelled,2016-07-15 07:32:18,,0,2016-07-15,07:32,,
5662,City,18,Cancelled,2016-07-15 07:04:59,,0,2016-07-15,07:04,,
1894,Airport,19,Cancelled,2016-12-07 10:19:00,,0,2016-12-07,10:19,,
2854,City,19,Cancelled,2016-07-13 05:37:28,,0,2016-07-13,05:37,,
4968,City,19,Cancelled,2016-07-14 18:40:44,,0,2016-07-14,18:40,,
352,City,20,Cancelled,2016-11-07 07:54:00,,0,2016-11-07,07:54,,
1841,City,20,Cancelled,2016-12-07 09:41:00,,0,2016-12-07,09:41,,
1885,City,20,Cancelled,2016-12-07 10:04:00,,0,2016-12-07,10:04,,
3170,City,20,Cancelled,2016-07-13 09:09:56,,0,2016-07-13,09:09,,
